id|nct_id|result_group_id|ctgov_group_code|units|scope|count
209809|NCT00459953|1799145|B2|Participants|Overall|70
209810|NCT00459953|1799146|B1|Participants|Overall|71
209811|NCT00459875|1799153|B1|Participants|Overall|24
209812|NCT00459862|1799157|B1|Participants|Overall|34
209813|NCT00459810|1799166|B1|Participants|Overall|21
209814|NCT00459732|1799174|B3|Participants|Overall|40
209815|NCT00459732|1799175|B2|Participants|Overall|17
209816|NCT00459732|1799176|B1|Participants|Overall|23
209817|NCT00459706|1799187|B3|Participants|Overall|640
209818|NCT00459706|1799188|B2|Participants|Overall|315
209819|NCT00459706|1799189|B1|Participants|Overall|325
209820|NCT00459667|1799330|B4|Participants|Overall|1411
209821|NCT00459667|1799331|B3|Participants|Overall|180
209822|NCT00459667|1799332|B2|Participants|Overall|645
209823|NCT00459667|1799333|B1|Participants|Overall|586
209824|NCT00459537|1799355|B3|Participants|Overall|1029
209825|NCT00459537|1799356|B2|Participants|Overall|522
209826|NCT00459537|1799357|B1|Participants|Overall|507
209827|NCT00459381|1799372|B1|Participants|Overall|35
209828|NCT00459368|1799382|B3|Participants|Overall|2698
209829|NCT00459368|1799383|B2|Participants|Overall|1363
209830|NCT00459368|1799384|B1|Participants|Overall|1335
209831|NCT00459355|1799391|B3|Participants|Overall|216
209832|NCT00459355|1799392|B2|Participants|Overall|96
209833|NCT00459355|1799393|B1|Participants|Overall|120
209834|NCT00459342|1799406|B1|Participants|Overall|35
209835|NCT00459316|1799411|B5|Participants|Overall|378
209836|NCT00459316|1799412|B4|Participants|Overall|59
209837|NCT00459316|1799413|B3|Participants|Overall|39
209838|NCT00459316|1799414|B2|Participants|Overall|153
209839|NCT00459316|1799415|B1|Participants|Overall|127
209840|NCT00459303|1799471|B1|Participants|Overall|20
209841|NCT00459290|1799482|B1|Participants|Overall|22
209842|NCT00459186|1799496|B1|Participants|Overall|18
209843|NCT00459134|1799501|B3|Participants|Overall|186
209844|NCT00459134|1799502|B2|Participants|Overall|92
209845|NCT00459134|1799503|B1|Participants|Overall|94
209846|NCT00459121|1799512|B1|Participants|Overall|2
209847|NCT00459108|1799516|B1|Participants|Overall|25
209848|NCT00459056|1799521|B3|Participants|Overall|25
209849|NCT00459056|1799522|B2|Participants|Overall|15
209850|NCT00459056|1799523|B1|Participants|Overall|10
209851|NCT00459043|1799530|B3|Participants|Overall|29
209852|NCT00459043|1799531|B2|Participants|Overall|15
209853|NCT00459043|1799532|B1|Participants|Overall|14
209854|NCT00458952|1799543|B3|Participants|Overall|21
209855|NCT00458952|1799544|B2|Participants|Overall|14
209856|NCT00458952|1799545|B1|Participants|Overall|7
209857|NCT00458822|1799550|B1|Participants|Overall|40
209858|NCT00458705|1799554|B1|Participants|Overall|45
209859|NCT00458536|1799558|B1|Participants|Overall|19
209860|NCT00458406|1799562|B3|Participants|Overall|56
209861|NCT00458406|1799563|B2|Participants|Overall|13
209862|NCT00458406|1799564|B1|Participants|Overall|43
209863|NCT00458302|1799583|B3|Participants|Overall|256
209864|NCT00458302|1799584|B2|Participants|Overall|127
209865|NCT00458302|1799585|B1|Participants|Overall|129
209866|NCT00458237|1799617|B4|Participants|Overall|11
209867|NCT00458237|1799618|B3|Participants|Overall|5
209868|NCT00458237|1799619|B2|Participants|Overall|3
209869|NCT00458237|1799620|B1|Participants|Overall|3
209870|NCT00458211|1799631|B1|Participants|Overall|40
209871|NCT00457977|1799642|B3|Participants|Overall|181
209872|NCT00457977|1799643|B2|Participants|Overall|91
209873|NCT00457977|1799644|B1|Participants|Overall|90
209874|NCT00457951|1799653|B4|Participants|Overall|151
209875|NCT00457951|1799654|B3|Participants|Overall|72
209876|NCT00457951|1799655|B2|Participants|Overall|66
209877|NCT00457951|1799656|B1|Participants|Overall|13
209878|NCT00457821|1799665|B9|Participants|Overall|39
209879|NCT00457821|1799666|B8|Participants|Overall|4
209880|NCT00457821|1799667|B7|Participants|Overall|7
209881|NCT00457821|1799668|B6|Participants|Overall|8
209882|NCT00457821|1799669|B5|Participants|Overall|4
209883|NCT00457821|1799670|B4|Participants|Overall|4
209884|NCT00457821|1799671|B3|Participants|Overall|4
209885|NCT00457821|1799672|B2|Participants|Overall|4
209886|NCT00457821|1799673|B1|Participants|Overall|4
209887|NCT00457795|1799709|B1|Participants|Overall|15
209888|NCT00457743|1799716|B4|Participants|Overall|36
209889|NCT00457743|1799717|B3|Participants|Overall|3
209890|NCT00457743|1799718|B2|Participants|Overall|30
209891|NCT00457743|1799719|B1|Participants|Overall|3
209892|NCT00457730|1799763|B3|Participants|Overall|38
209893|NCT00457730|1799764|B2|Participants|Overall|20
209894|NCT00457730|1799765|B1|Participants|Overall|18
209895|NCT00457691|1799776|B3|Participants|Overall|768
209896|NCT00457691|1799777|B2|Participants|Overall|382
209897|NCT00457691|1799778|B1|Participants|Overall|386
209898|NCT00457418|1799799|B1|Participants|Overall|32
209899|NCT00457392|1799809|B3|Participants|Overall|960
209900|NCT00457392|1799810|B2|Participants|Overall|480
209901|NCT00457392|1799811|B1|Participants|Overall|480
209902|NCT00457301|1799828|B3|Participants|Overall|213
209903|NCT00457301|1799829|B2|Participants|Overall|108
209904|NCT00457301|1799830|B1|Participants|Overall|105
209905|NCT00457249|1799843|B3|Participants|Overall|1561
209906|NCT00457249|1799844|B2|Participants|Overall|391
209907|NCT00457249|1799845|B1|Participants|Overall|1170
209908|NCT00457197|1799858|B3|Participants|Overall|88
209909|NCT00457197|1799859|B2|Participants|Overall|44
209910|NCT00457197|1799860|B1|Participants|Overall|44
209911|NCT00457015|1799883|B3|Participants|Overall|96
209912|NCT00457015|1799884|B2|Participants|Overall|48
209913|NCT00457015|1799885|B1|Participants|Overall|48
209914|NCT00457002|1799900|B3|Participants|Overall|6528
209915|NCT00457002|1799901|B2|Participants|Overall|3273
209916|NCT00457002|1799902|B1|Participants|Overall|3255
209917|NCT00456989|1799971|B1|Participants|Overall|39
209918|NCT00456846|1799975|B3|Participants|Overall|123
209919|NCT00456846|1799976|B2|Participants|Overall|76
209920|NCT00456846|1799977|B1|Participants|Overall|47
209921|NCT00456807|1799998|B3|Participants|Overall|100
209922|NCT00456807|1799999|B2|Participants|Overall|47
209923|NCT00456807|1800000|B1|Participants|Overall|53
209924|NCT00456755|1800017|B3|Participants|Overall|126
209925|NCT00456755|1800018|B2|Participants|Overall|63
209926|NCT00456755|1800019|B1|Participants|Overall|63
209927|NCT00456625|1800028|B1|Participants|Overall|76
209928|NCT00456612|1800034|B1|Participants|Overall|4
209929|NCT00456599|1800039|B1|Participants|Overall|68
209930|NCT00456547|1800045|B3|Participants|Overall|24
209931|NCT00456547|1800046|B2|Participants|Overall|12
209932|NCT00456547|1800047|B1|Participants|Overall|12
209933|NCT00456521|1800060|B3|Participants|Overall|793
209934|NCT00456521|1800061|B2|Participants|Overall|202
209935|NCT00456521|1800062|B1|Participants|Overall|591
209936|NCT00456508|1800103|B1|Participants|Overall|147
209937|NCT00456495|1800109|B1|Participants|Overall|5
209938|NCT00456261|1800114|B3|Participants|Overall|110
209939|NCT00456261|1800115|B2|Participants|Overall|55
209940|NCT00456261|1800116|B1|Participants|Overall|55
209941|NCT00456014|1800127|B1|Participants|Overall|37
209942|NCT00455975|1800133|B3|Participants|Overall|119
209943|NCT00455975|1800134|B2|Participants|Overall|61
209944|NCT00455975|1800135|B1|Participants|Overall|58
209945|NCT00455962|1800148|B3|Participants|Overall|23
209946|NCT00455962|1800149|B2|Participants|Overall|13
209947|NCT00455962|1800150|B1|Participants|Overall|10
209948|NCT00455858|1800157|B1|Participants|Overall|87
209949|NCT00455702|1800165|B3|Participants|Overall|38
209950|NCT00455702|1800166|B2|Participants|Overall|19
209951|NCT00455702|1800167|B1|Participants|Overall|19
209952|NCT00455663|1800176|B4|Participants|Overall|95
209953|NCT00455663|1800177|B3|Participants|Overall|29
209954|NCT00455663|1800178|B2|Participants|Overall|32
209955|NCT00455663|1800179|B1|Participants|Overall|34
209956|NCT00455650|1800198|B3|Participants|Overall|71
209957|NCT00455650|1800199|B2|Participants|Overall|41
209958|NCT00455650|1800200|B1|Participants|Overall|30
209959|NCT00455533|1800233|B3|Participants|Overall|295
209960|NCT00455533|1800234|B2|Participants|Overall|147
209961|NCT00455533|1800235|B1|Participants|Overall|148
209962|NCT00455520|1800284|B3|Participants|Overall|389
209963|NCT00455520|1800285|B2|Participants|Overall|193
209964|NCT00455520|1800286|B1|Participants|Overall|196
209965|NCT00455455|1800303|B1|Participants|Overall|50
209966|NCT00455429|1800320|B5|Participants|Overall|84
209967|NCT00455429|1800321|B4|Participants|Overall|34
209968|NCT00455429|1800322|B3|Participants|Overall|17
209969|NCT00455429|1800323|B2|Participants|Overall|15
209970|NCT00455429|1800324|B1|Participants|Overall|18
209971|NCT00455312|1800384|B3|Participants|Overall|36
209972|NCT00455312|1800385|B2|Participants|Overall|21
209973|NCT00455312|1800386|B1|Participants|Overall|15
209974|NCT00455195|1800411|B3|Participants|Overall|86
209975|NCT00455195|1800412|B2|Participants|Overall|26
209976|NCT00455195|1800413|B1|Participants|Overall|60
209977|NCT00455013|1800428|B4|Participants|Overall|89
209978|NCT00455013|1800429|B3|Participants|Overall|30
209979|NCT00455013|1800430|B2|Participants|Overall|26
209980|NCT00455013|1800431|B1|Participants|Overall|33
209981|NCT00454987|1800498|B4|Participants|Overall|386
209982|NCT00454987|1800499|B3|Participants|Overall|74
209983|NCT00454987|1800500|B2|Participants|Overall|77
209984|NCT00454987|1800501|B1|Participants|Overall|235
209985|NCT00454909|1800574|B4|Participants|Overall|872
209986|NCT00454909|1800575|B3|Participants|Overall|88
209987|NCT00454909|1800576|B2|Participants|Overall|197
209988|NCT00454909|1800577|B1|Participants|Overall|587
209989|NCT00454857|1800617|B1|Participants|Overall|326
209990|NCT00454818|1800634|B9|Participants|Overall|51
209991|NCT00454818|1800635|B8|Participants|Overall|14
209992|NCT00454818|1800636|B7|Participants|Overall|9
209993|NCT00454818|1800637|B6|Participants|Overall|8
209994|NCT00454818|1800638|B5|Participants|Overall|8
209995|NCT00454818|1800639|B4|Participants|Overall|3
209996|NCT00454818|1800640|B3|Participants|Overall|3
209997|NCT00454818|1800641|B2|Participants|Overall|3
209998|NCT00454818|1800642|B1|Participants|Overall|3
209999|NCT00454805|1800723|B3|Participants|Overall|62
210000|NCT00454805|1800724|B2|Participants|Overall|31
210001|NCT00454805|1800725|B1|Participants|Overall|31
210002|NCT00454779|1800740|B3|Participants|Overall|113
210003|NCT00454779|1800741|B2|Participants|Overall|57
210004|NCT00454779|1800742|B1|Participants|Overall|56
210005|NCT00454649|1800771|B11|Participants|Overall|98
210006|NCT00454649|1800772|B10|Participants|Overall|6
210007|NCT00454649|1800773|B9|Participants|Overall|21
210008|NCT00454649|1800774|B8|Participants|Overall|19
210009|NCT00454649|1800775|B7|Participants|Overall|9
210010|NCT00454649|1800776|B6|Participants|Overall|7
210011|NCT00454649|1800777|B5|Participants|Overall|1
210012|NCT00454649|1800778|B4|Participants|Overall|7
210013|NCT00454649|1800779|B3|Participants|Overall|20
210014|NCT00454649|1800780|B2|Participants|Overall|5
210015|NCT00454649|1800781|B1|Participants|Overall|3
210016|NCT00454636|1800915|B5|Participants|Overall|158
210017|NCT00454636|1800916|B4|Participants|Overall|58
210018|NCT00454636|1800917|B3|Participants|Overall|27
210019|NCT00454636|1800918|B2|Participants|Overall|32
210020|NCT00454636|1800919|B1|Participants|Overall|41
210021|NCT00454584|1800952|B4|Participants|Overall|903
210022|NCT00454584|1800953|B3|Participants|Overall|347
210023|NCT00454584|1800954|B2|Participants|Overall|209
210024|NCT00454584|1800955|B1|Participants|Overall|347
210025|NCT00454571|1800980|B3|Participants|Overall|37
210026|NCT00454571|1800981|B2|Participants|Overall|19
210027|NCT00454571|1800982|B1|Participants|Overall|18
210028|NCT00454532|1800991|B5|Participants|Overall|27
210029|NCT00454532|1800992|B4|Participants|Overall|7
210030|NCT00454532|1800993|B3|Participants|Overall|3
210031|NCT00454532|1800994|B2|Participants|Overall|6
210032|NCT00454532|1800995|B1|Participants|Overall|11
210033|NCT00454363|1801016|B3|Participants|Overall|51
210034|NCT00454363|1801017|B2|Participants|Overall|31
210035|NCT00454363|1801018|B1|Participants|Overall|20
210036|NCT00454324|1801026|B3|Participants|Overall|27
210037|NCT00454324|1801027|B2|Participants|Overall|13
210038|NCT00454324|1801028|B1|Participants|Overall|14
210039|NCT00454246|1801041|B4|Participants|Overall|104
210040|NCT00454246|1801042|B3|Participants|Overall|9
210041|NCT00454246|1801043|B2|Participants|Overall|26
210042|NCT00454246|1801044|B1|Participants|Overall|69
210043|NCT00454207|1801060|B3|Participants|Overall|44
210044|NCT00454207|1801061|B2|Participants|Overall|23
210045|NCT00454207|1801062|B1|Participants|Overall|21
210046|NCT00454194|1801106|B3|Participants|Overall|98
210047|NCT00454194|1801107|B2|Participants|Overall|51
210048|NCT00454194|1801108|B1|Participants|Overall|47
210049|NCT00454181|1801125|B3|Participants|Overall|59
210050|NCT00454181|1801126|B2|Participants|Overall|14
210051|NCT00454181|1801127|B1|Participants|Overall|45
210052|NCT00454142|1801144|B1|Participants|Overall|33
210053|NCT00454116|1801159|B4|Participants|Overall|106
210054|NCT00454116|1801160|B3|Participants|Overall|35
210055|NCT00454116|1801161|B2|Participants|Overall|36
210056|NCT00454116|1801162|B1|Participants|Overall|35
210057|NCT00454051|1801172|B3|Participants|Overall|31
210058|NCT00454051|1801173|B2|Participants|Overall|11
210059|NCT00454051|1801174|B1|Participants|Overall|20
210060|NCT00453999|1801205|B4|Participants|Overall|137
210061|NCT00453999|1801206|B3|Participants|Overall|46
210062|NCT00453999|1801207|B2|Participants|Overall|46
210063|NCT00453999|1801208|B1|Participants|Overall|45
210064|NCT00453986|1801233|B6|Participants|Overall|1352
210065|NCT00453986|1801234|B5|Participants|Overall|105
210066|NCT00453986|1801235|B4|Participants|Overall|312
210067|NCT00453986|1801236|B3|Participants|Overall|313
210068|NCT00453986|1801237|B2|Participants|Overall|311
210069|NCT00453986|1801238|B1|Participants|Overall|311
210070|NCT00453973|1801335|B3|Participants|Overall|114
210071|NCT00453973|1801336|B2|Participants|Overall|63
210072|NCT00453973|1801337|B1|Participants|Overall|51
210073|NCT00453388|1801344|B5|Participants|Overall|6
210074|NCT00453388|1801345|B4|Participants|Overall|0
210075|NCT00453388|1801346|B3|Participants|Overall|1
210076|NCT00453388|1801347|B2|Participants|Overall|5
210077|NCT00453388|1801348|B1|Participants|Overall|0
210078|NCT00453362|1801373|B1|Participants|Overall|74
210079|NCT00453349|1801397|B3|Participants|Overall|460
210080|NCT00453349|1801398|B2|Participants|Overall|232
210081|NCT00453349|1801399|B1|Participants|Overall|228
210082|NCT00453336|1801426|B1|Participants|Overall|45
210083|NCT00453310|1801431|B1|Participants|Overall|10
210084|NCT00453206|1801435|B1|Participants|Overall|66
210085|NCT00453193|1801439|B1|Participants|Overall|24
210086|NCT00453180|1801443|B3|Participants|Overall|31
210087|NCT00453180|1801444|B2|Participants|Overall|15
210088|NCT00453180|1801445|B1|Participants|Overall|16
210089|NCT00453154|1801462|B4|Participants|Overall|97
210090|NCT00453154|1801463|B3|Participants|Overall|41
210091|NCT00453154|1801464|B2|Participants|Overall|44
210092|NCT00453154|1801465|B1|Participants|Overall|12
210093|NCT00453102|1801481|B1|Participants|Overall|16
210094|NCT00453063|1801490|B3|Participants|Overall|426
210095|NCT00453063|1801491|B2|Participants|Overall|215
210096|NCT00453063|1801492|B1|Participants|Overall|211
210097|NCT00452868|1801507|B1|Participants|Overall|13
210098|NCT00452790|1801511|B3|Participants|Overall|709
210099|NCT00452790|1801512|B2|Participants|Overall|355
210100|NCT00452790|1801513|B1|Participants|Overall|354
210101|NCT00452699|1801548|B3|Participants|Overall|621
210102|NCT00452699|1801549|B2|Participants|Overall|315
210103|NCT00452699|1801550|B1|Participants|Overall|306
210104|NCT00452673|1801563|B5|Participants|Overall|52
210105|NCT00452673|1801564|B4|Participants|Overall|30
210106|NCT00452673|1801565|B3|Participants|Overall|6
210107|NCT00452673|1801566|B2|Participants|Overall|9
210108|NCT00452673|1801567|B1|Participants|Overall|7
210109|NCT00452543|1801601|B3|Participants|Overall|23
210110|NCT00452543|1801602|B2|Participants|Overall|11
210111|NCT00452543|1801603|B1|Participants|Overall|12
210112|NCT00452530|1801616|B3|Participants|Overall|3057
210113|NCT00452530|1801617|B2|Participants|Overall|1529
210114|NCT00452530|1801618|B1|Participants|Overall|1528
210115|NCT00452452|1801637|B4|Participants|Overall|355
210116|NCT00452452|1801638|B3|Participants|Overall|153
210117|NCT00452452|1801639|B2|Participants|Overall|112
210118|NCT00452452|1801640|B1|Participants|Overall|90
210119|NCT00452426|1801665|B3|Participants|Overall|1000
210120|NCT00452426|1801666|B2|Participants|Overall|504
210121|NCT00452426|1801667|B1|Participants|Overall|496
